"Row","Date","R_medio","R_Quantile0.025","R_Quantile0.975"
"541",2021-07-28,1.25867868138697,1.24226674728712,1.27519682577641
"542",2021-07-29,1.22269828511875,1.2068651397138,1.23863318595975
"543",2021-07-30,1.1945541796742,1.17919903648594,1.21000727723518
"544",2021-07-31,1.16236869328069,1.14747603026049,1.17735604838546
"545",2021-08-01,1.14839762906435,1.13381128245784,1.163075912522
"546",2021-08-02,1.13605789563902,1.12174033422062,1.15046499459494
"547",2021-08-03,1.12101248632993,1.1069595274456,1.13515285863623
"548",2021-08-04,1.1137614324671,1.09990501410309,1.12770338552182
"549",2021-08-05,1.11099117676063,1.09728996134179,1.12477622547661
"550",2021-08-06,1.10337471765803,1.08984962755967,1.11698206045412
"551",2021-08-07,1.0967672873318,1.08340265278889,1.11021271545483
"552",2021-08-08,1.06962890928939,1.0565418389,1.08279541975645
"553",2021-08-09,1.05508825416734,1.04218362972753,1.06807118350662
"554",2021-08-10,1.0485055063938,1.0357192945246,1.06136907394864
"555",2021-08-11,1.02637279918881,1.01379011215915,1.03903201676469
"556",2021-08-12,1.01286742937724,1.00041998772208,1.02539076499508
"557",2021-08-13,1.00202219383321,0.98968050392515,1.01443930217386
"558",2021-08-14,0.996212558722407,0.983934884316674,1.00856530676105
"559",2021-08-15,0.9929721114164,0.980734858745335,1.0052841875701
"560",2021-08-16,0.994270085984373,0.982040336835649,1.00657446844679
"561",2021-08-17,0.990072628932777,0.977882946756995,1.00233677097236
"562",2021-08-18,1.00675514839499,0.994475208460851,1.01910939852453
"563",2021-08-19,1.0086503194074,0.996378448748171,1.02099626205366
"564",2021-08-20,1.01088239713115,0.998621928910859,1.02321663510124
"565",2021-08-21,1.00734533540162,0.995135969924034,1.01962811352545
"566",2021-08-22,1.00534683331506,0.99318127267083,1.01758542495087
"567",2021-08-23,0.99128028027115,0.979233239695683,1.00339995391983
"568",2021-08-24,0.96507583267306,0.953218288259459,0.977005658583888
"569",2021-08-25,0.938614960226379,0.926937792767528,0.950364208548571
"570",2021-08-26,0.91422173913109,0.902698032409664,0.92581752353321
"571",2021-08-27,0.895815995012081,0.884391995129085,0.90731229143176
"572",2021-08-28,0.884783231145835,0.873396699305648,0.89624248589351
"573",2021-08-29,0.866293949200203,0.854981235741912,0.877679984692822
"574",2021-08-30,0.852036471513561,0.840757201918812,0.863389856568172
"575",2021-08-31,0.839850175777994,0.828577942053241,0.851197513488332
"576",2021-09-01,0.849838757247712,0.838411471742261,0.861342320842281
"577",2021-09-02,0.856183647842336,0.844622077125786,0.867822723487981
"578",2021-09-03,0.860599157785808,0.84891518959448,0.872361877360307
"579",2021-09-04,0.862174044690528,0.850386978488719,0.874041115575909
"580",2021-09-05,0.867897795526262,0.855978824263571,0.879898035106029
"581",2021-09-06,0.862387613615448,0.850415339154346,0.874442414976978
"582",2021-09-07,0.866617288845617,0.854520650532097,0.878797769457301
"583",2021-09-08,0.844011331741903,0.831978975776616,0.856128875766855
"584",2021-09-09,0.839219157194672,0.827113202512189,0.85141184500762
"585",2021-09-10,0.837529786899848,0.825318731517248,0.849829272762475
"586",2021-09-11,0.83197757126774,0.819683180335557,0.844362210926756
"587",2021-09-12,0.830255033021214,0.817841479880133,0.842760791729608
"588",2021-09-13,0.831286522893239,0.818726647916784,0.843940680241246
"589",2021-09-14,0.833907351572292,0.821184334915441,0.846726818874212
"590",2021-09-15,0.840207001060828,0.827290074322146,0.853222601201133
"591",2021-09-16,0.843812493610813,0.830722795455005,0.857003096489397
"592",2021-09-17,0.845960000626072,0.832709301239913,0.859313847513993
"593",2021-09-18,0.854783368919808,0.841319149259201,0.868352992406974
"594",2021-09-19,0.855484182331654,0.841874116739242,0.869201867858934
"595",2021-09-20,0.845257509366169,0.831591433673055,0.859033419630092
"596",2021-09-21,0.836763815401682,0.82302459396074,0.850615191272115
"597",2021-09-22,0.831220683268571,0.81737746395597,0.845178534059485
"598",2021-09-23,0.83455093473529,0.820521448930697,0.848697696972438
"599",2021-09-24,0.839728853934252,0.825492984822807,0.854084739242819
"600",2021-09-25,0.841561728931475,0.827146736173919,0.856099519909836
"601",2021-09-26,0.848259538090619,0.833622205133911,0.863022494845201
